Game States,Optimal Moves
xobbbbobx,o5
bbbbbbbob,x5
boboxxxob,o3
xobbbobbx,o5
bobxxoxoo,x1
xxoboxbbo,o7
obbxbbbbb,o5
bbobbbbbb,x5
boboboxbx,x5
bobobxbbb,x5
bobbbbbbx,o5
obbxoobxb,x9
boxbbbobb,x5
bbboxobbb,x1
xboxoobbx,o7
bbbbbbbbb,o5
obxbboxbo,x5
bxobbbobb,x5
boobbxbbb,x1
bbbbbbbbb,o5
xbbxbooob,x9
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbobb,x5
bbbbbbbbb,o5
bbbobbxbb,o5
oobbbbbbx,x3
ooxxxoobx,o8
oobbbbbxb,x3
bbboxbxbo,o3
obbbbbbbb,x5
oboxxoxox,o2
bobbxbbbb,o1
bbbobobxb,x5
xxbbbobob,o3
oobbbxbbb,x3
bbbbbbbbb,o5
xobobbbbb,x5
bxxoboobb,x1
bbbbobbbb,x1
bboobbxbb,x5
bbxbooxbo,x4
bbbbxobbb,o1
xxbbobobb,o3
bbbbbobbb,x5
booxxobxb,o1
oxbbbooxb,x4
bxooxobox,x1
bboxooxox,x1
bbbbbbbbb,o5
xbobbbbbb,o5
bbbbbbbbb,o5
bxbxboboo,x7
bbbbbbbbb,o5
bbbbbbbbb,o5
xbobbxobb,o5
bxbbbbobo,x8
booxbbxbb,o1
obobbxoxb,x2
oxxbxooob,x9
bbbbbbbbb,o5
obxooxbbb,x7
xoboxoxbo,x3
obooxxxxo,o2
bbxbbbbob,o5
bbbobbbbb,x5
bbbobbbbx,o5
bbxbbbbbo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
obobxxoxo,x2
bobbbbbxb,o5
booxbxoxo,x1
obbxxooox,x3
bbbbbbbbb,o5
xobobbbbx,o5
oxoxbxboo,x5
xoobboxbb,x4
bbbbbbxob,o5
boboxxbbb,o1
bxobxooox,x1
bbbbbobbb,x5
oxbbobbbx,o3
bbxbbbxoo,o5
bbbbbbbbb,o5
bbbobbbbx,o5
bbbbbbbbb,o5
booxoxxxo,o1
obbbbbbbb,x5
bxobobxox,o1
bbobbbxbb,o5
bbobbbbbb,x5
oxooobbxx,x6
bbobxobxb,o2
obobbxbxo,x2
bobboxbxb,o1
bbxoxooxb,o1
bbxobxobb,o1
obbobxbox,x7
bbbbbbbbb,o5
bboxoxxoo,x1
bbbbbbbbo,x5
bbbbobbbb,x1
obxboboxb,x4
oxboxbbbb,o7
boxobboxx,o1
bbbbbbobb,x5
xbobxbbob,o9
ooboxxxox,o3
bobbobxxb,o9
bbxbbobbo,x5
bobbbbbbb,x5
bbxbobbbb,o1
bbobbxbxo,o5
bobxbbbbb,o5
bxxoobbbb,o1
bbxbbboxo,o5
bbobbbbbx,o5
bbbbbbobb,x5
bboxbboox,x5
bbbbbbobb,x5
boxxoobbx,o8
xooxxooxb,o9
xxoxbooob,x9
bbbobobbx,x5
bbbbbbobx,o5
boxbbbbbb,o5
bbobbbbxb,o5
obbbxbxob,o3
bobbbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
xbbbbbbob,o5
boxbboxbo,x5
bbobbbbbb,x5
oboxbboxx,o2
bbbbbbbbb,o5
bobobxxbb,o5
bbobobxxb,o9
bbobxbbbb,o1
bboobxobx,x1
bbbbbbbbb,o5
obbbbbxob,x5
bbbbbbbbb,o5
bbobbobxb,x9
bbobbbbbb,x5
xbbboobox,x4
bbbbbobbb,x5
obxbbbbbb,o5
oboxoxbxb,o2
obxbobbbb,x9
obobbbxbb,x2
bbbbbbbbb,o5
obxbobxbb,o9
xbobbboxb,o5
bbbobxobb,x1
obxbooxbx,o4
bbbbbbbbb,o5
bbbbbbobb,x5
oxxobxboo,x7
xooxbobbx,o7
xbbxbobob,o7
bbbbbbbbb,o5
ooxboxxbb,o8
bbbbobbbb,x1
bbobxboox,x1
xbobxxobo,o4
boobobxbx,x1
bobbbxxoo,x5
boooxxbbb,x1
xbbbbbbob,o5
bxboxboox,o1
bbbbobbbb,x1
bbobxbxbo,o6
bbxbbobox,o5
bbbbbobbb,x5
bbbbbbbbb,o5
ooxxxoobx,o8
bxbbbbbbo,o5
bbbbboxbb,o5
bxbbbbbob,o5
bbbbobbbb,x1
xbooxbbbb,o9
xooxbbbxo,o7
xbbbobxoo,x4
obxxboobb,x5
bbbbbbbbb,o5
obbbbbbxb,o5
bobbbbbbb,x5
oxbobobxb,x5
oxoxxbboo,x6
bbbbbbbbb,o5
bbbbbbbbb,o5
oxxxxoobo,o8
xbbbobbbo,x3
bbobbxxoo,x5
xoxxbooxo,o5
obxxoxoob,x9
bbbobxobx,o1
xboobbbbx,o5
bbbbbbbbb,o5
obobbxxbo,x2
bbobbobbx,x5
bxboobbxo,x6
xobbbbxbo,o4
bbbbbbbbb,o5
bxoobbbbb,x5
bobbbbbbb,x5
oboxbbbxo,x2
bbbxbbbob,o5
bobbbbbbb,x5
bbbbbbbbb,o5
bbbobbbbb,x5
obobbbbxb,x2
bbbbbbbbb,o5
bbbbobbbb,x1
bbbbobbbb,x1
oxooxbbbb,x7
bbboxoobx,x1
bxbbbobob,x5
bbbboxbbb,o1
xbbbbbbob,o5
bbbbbbbbb,o5
xoxbxoobo,x8
bbboxbbox,o1
bbxbboobb,x5
boboxoxxo,x3
oboxbbxbo,x2
bobobbxxb,o9
obxbbbxbo,o5
bxbboobbx,o4
bbbbbbbbb,o5
booxbxbbo,x1
bboxbxbbo,o5
obxoxbbxo,o7
bbxxbbboo,o7
xxboxoobo,x3
bbbobbbbx,o5
bbbbbbbbb,o5
bbbbxbbbo,o1
bbbbbbobb,x5
bbbbbbbbb,o5
obbbbbbbb,x5
bbbobbbbb,x5
bxoxbbbbo,o6
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbbobb,x5
bbbbbbobb,x5
xoboxboxo,x3
bbbbbbobb,x5
xbbbbobox,o5
bbbbbbbbo,x5
oxxxxooob,o9
bobbxbbbb,o1
bbbbbbbob,x5
ooxbboxxb,o9
bbbbbbbbb,o5
oxbxobobx,o3
booxbxobx,o1
oxbxbbbob,o5
bbobbxbbb,o5
obxxbxoob,o5
bbbbobbbb,x1
xboxbooxb,o9
bbxobxbbo,o5
bbxbbooox,x5
bbbbbbbbb,o5
xboobbbxo,x6
bbbbbbbob,x5
bbbxxobbo,o3
bobbbbbbb,x5
obbbobbbx,x3
bbxboobxb,o4
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbbbbb,x5
oboxxobox,x2
boxbbbbbb,o5
bobbxbbxo,o1
bbbbbxobb,o5
booxobxxo,x1
bbobobbbx,x7
ooxoboxxb,x5
xbbxobbbo,o7
xbxoboxbo,o2
bbxxoxobo,o8
bbboobxbb,x6
bbbbobxob,x2
xboobxbbb,o5
bbbbbbbbb,o5
xboobxoox,x5
bbbbbbbbb,o5
bbbobxbbo,x5
boxxboobb,x5
bbobboxbb,x9
xbbbobbbb,o3
oxobbbbxo,x5
obxbbobbb,x5
bbbbobxbb,o1
xxooobxob,x6
xbobxbobb,o9
bobxbobox,x5
xbbobbbbb,o5
bbbobxbbb,o5
bobobbbxb,x5
ooxoxbbbb,x7
bbbbbbbbb,o5
bobbbbxbb,o5
bxooboxbb,x5
bxboxoobx,o1
bbbbbbbbb,o5
bboxbxbob,o5
bbbbbbbbb,o5
bxbbobbob,x1
bbobxbobb,x1
oobxxbobx,o3
bbbbbbbbb,o5
bxxbbobbo,o1
bbbbbbbbo,x5
bbbbobbbb,x1
boxxxooxo,o1
xxbxoooxo,o3
oxxxxoobo,o8
oboxbxxoo,x2
oxoxbbbbo,x6
bbbbbbbbb,o5
bbbbbobbb,x5
bbobbbbbb,x5
bbbbbbbbo,x5
obbbboxbb,x5
bobbbbxbb,o5
bbboxbbbb,o1
oxobxobox,x7
bxboxbobb,o1
obxobobxb,x5
bxbobbobx,o1
oxobxxobo,x4
bbbbbbbbb,o5
oxbboxobb,x4
xxobobxoo,x4
bbbbooxbb,x4
ooboxxbbb,x3
oboxbxoxo,x2
boxbobxxo,o1
bobbbbbbb,x5
bbbbbbbbb,o5
obboxbbbx,o7
bbbbbbbbb,o5
bbbbbbbbb,o5
xboobboxb,x5
oxxobxbob,o7
bobbxbxoo,x3
bbbbbbbbb,o5
xbxbbooob,x2
boooxboxx,x1
obboxbbbb,x7
bbbbbbbbb,o5
bbbbobbbb,x1
oobxbxbbb,o3
bboxbxbbo,o5
bxxoobxob,o1
bbxxoobob,x2
bbbbbbbob,x5
bboxbbbbb,o5
bxbbbxboo,o7
bobbxobbb,x1
bobbbxbbb,o5
obobxbxbo,x2
boooxxbxo,x1
bobxobbbb,x8
bobbbxbbb,o5
bbbbbbbbo,x5
boxxxobob,o7
obbobbbxb,x7
bbbbbbbbb,o5
obxbbobbb,x5
oxxbobbob,x9
bbbbbbxob,o5
bobbbobbx,x5
boxoboxbx,o5
oxxboxobb,o4
oobbxboxx,o3
boxobxxbo,o5
obobbbbxb,x2
xbxxoooox,o2
obbbbbbbb,x5
obbbbbbbb,x5
obbbbbbbb,x5
xoboxoxxo,o3
bbbxbbobb,o5
bbbbbxobb,o5
bbxbobbbb,o1
bbbbbbbbb,o5
obbbbbbbb,x5
bxxooxoxo,o1
bxobbbbbb,o5
bbbbbbobb,x5
bbbbbxoxo,o5
bxoxobbxo,o6
ooxbxoobx,x4
bbbbbbbbb,o5
bbbbxbbbo,o1
bbxboooxx,o4
bbbbbbobb,x5
xbbbbobbo,x3
bbbxbboox,o5
xxbobbobb,o3
bobobbbbx,x5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbbbbbbb,o5
obxxxoobb,o9
bxxboooxb,o1
obxxbbbbo,o5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbbbbbob,x5
bbobxbobx,o1
bbbbbbbbb,o5
bbbbbbbbo,x5
oxxbxooox,o4
oobbbxoxx,o3
oxooxbxob,x9
oxboxxxoo,o3
boobbbbbx,x1
bbooxxoxo,x1
bbbbbbbbo,x5
bbbbbbbbb,o5
xxoooxbxo,o7
obxbboxbb,o5
xbxboooxo,x2
bbbbbbbbb,o5
bxobbbxob,o5
oxxoobxox,o6
bbxbbobbo,x5
bboobbbbx,x5
boxxbbbbo,o5
xbbbobobb,x3
bbbbbbbbb,o5
obboxxxob,o3
bobbxbobx,o1
ooxoxbbbb,x7
bobbxbbbb,o1
bbbbbbbbb,o5
oboxxobox,x2
boxbxobbb,o7
bbbbobbbb,x1
xoxobobox,x5
bbbbbbbbb,o5
obxoboxox,x5
bbbobbxob,x5
bbxbxobbo,o7
bxoxxbobo,o6
bbbbbbbbb,o5
boxbxxobo,o4
bbbbbbbbo,x5
xoobxxbob,o4
bobbbbbbb,x5
bxxbbooox,o1
obxxooxox,o2
bbxxobobb,o1
obbxoboxx,o3
bbbbbbobb,x5
bbbboxbbb,o1
bbbbbbbbb,o5
oxoxbboox,x5
obbbbxbbo,x5
oxbbboxbb,o5
bboxbxbbo,o5
obobbboxx,x2
obbbobxbb,x9
bobxoxoxb,o3
bbbbbbbbb,o5
bbxxbooox,o5
bbbobbbbb,x5
boooxbxbx,o1
bobbbxbbb,o5
bboxbbbbb,o5
xbooboxbb,x5
oxbxxoxoo,o3
xoxobbobb,x5
bxbxoboox,o3
bbxobbbbo,x5
xoxbooobx,x4
obxbbxbob,o9
xooxoxbbo,x7
bbbbbbbbb,o5
obbbbbbbb,x5
xbboobbbx,o6
bobbbobxb,x5
bbbbbbxob,o5
bxooboxbb,x5
boboxbbxo,x1
bboxbobbb,x9
bxbxoobbb,o1
bxbbobbbb,o1
bxobobbbb,x7
bxbboobbb,x4
bbbbobbbb,x1
bbbbbbobb,x5
obbbbbbbb,x5
bbbbbbbbb,o5
xbobbbbbb,o5
bbobxbbbb,o1
xbobbobbb,x9
xbooobbxx,o6
bbbboxbbo,x1
bboxbbbob,x5
xoxxboboo,x7
bbbbbbbbb,o5
boxboobxb,x4
xobxbbbbo,o7
oxobobxbb,x9
bbobbbbbb,x5
bbbboobbx,x4
oobbbxoxb,x3
xbxobbobo,x2
bbxoobbbb,x6
obxbbboox,x4
ooxbbbxxo,o5
oxobbbxbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbxo,o5
xboobxbox,o5
bobbbxbob,x5
oxxoboxox,o5
bbbbboxob,x5
bbbbbbbbb,o5
obobxxbbo,x2
oxbxboxoo,x3
bbobxxobo,x4
bbboxoxbo,x3
oxbbbbbob,x5
obbxboxox,o5
oxobbobbx,x5
obbbbbbbb,x5
bbbbobbbb,x1
bbbbbobbb,x5
oxbbbobbb,x5
bbbbbbbbb,o5
booxoxxbo,x1
xboboobxx,o4
bbbbboxob,x5
bbbbobobx,x3
bxoooxxxo,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxoxooxbb,o1
bbbbbobxb,o5
bxxbbbobo,o1
obbbbbbbb,x5
bboxobbox,x2
bbbbbobbb,x5
bbobbbbbb,x5
bbbbbbbbb,o5
xxoxxooob,o9
bobooxbxx,o7
xbbobbbbb,o5
bxbbbboob,x9
obbbxbbbb,o3
xobbbbbbb,o5
xbobbbobb,x5
bxbbbbbob,o5
bbbobbxox,o5
bbbbxobbb,o1
bbbbbbbbb,o5
obbbbbbbb,x5
bxoooxxbb,o1
bbbbbbobb,x5
bobbbbbbb,x5
bbxbbbobo,x8
xbbxbbobo,o8
xbbobbbxo,o5
xobxbbbbo,o7
xbboboxox,o5
bbbbbbbbb,o5
bbbbbbobb,x5
bobbxbbbb,o1
bbbbbboxb,o5
bbboobbbx,x6
xobxoxobb,o8
bbboxobbx,o1
bbbooxbxb,o1
bobbbbbbb,x5
bboboxbox,x2
xbbxobobo,x8
bbobboxbb,x9
xbbboobbb,x4
bobbbbbbb,x5
bbbobbbbb,x5
bbbbbbbbb,o5
bbbbbxboo,x7
bbbbbbobb,x5
xoboobxbx,o6
bboooxbxb,x7
bbbbbxobo,x8
bbbbbbbbb,o5
bbbbbbbbb,o5
oobobxxxo,x3
bbbbbbbbb,o5
bxxobxboo,o1
bbobxoobx,x1
oxoxbbxob,o5
oboxoxbxb,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxxxobbo,x7
bxxooxoxo,o1
ooxbxoobx,x4
bobbboxbb,x5
bobobobxx,x5
bbbbbbbxo,o5
xoxbbooox,x5
obbxbxobo,x5
bbboxbbbb,o1
bbbooxbbb,x1
bobboxbbb,x8
bbbbbbbbb,o5
obbbbxbbb,o5
bbbbxbobb,o1
booxbxbbb,o1
bbbbbbbbb,o5
bbbbbbbob,x5
bobxbbbbo,x5
bobbbbbbb,x5
bbbbobbbb,x1
bbbbbbbbb,o5
bbbxobbox,o2
obboxbxob,x3
boxbbboox,x5
boxbxoobb,x1
bbbbbobbb,x5
xobbobbbb,x8
obbbobbxb,x9
bbbbbbbbb,o5
bxbbbbbbo,o5
bbboxboox,x1
bbbbbbbbo,x5
bbbbbbbbo,x5
bboooxbbx,x7
bbbbbbbbb,o5
obbxbbbox,o5
boobbbxbx,o1
xbbobbbob,x5
ooxxxobbb,o7
obobbbbbx,x2
obxoxbbox,o7
xboxobbob,x7
bbbbxooxb,o2
oboxobxbb,x2
xobobbbbb,x5
obxbooxbb,x4
xoxxooobb,x8
xxobxboob,o9
xbxxobobo,o2
xbxbbbobo,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
xxooobxbb,o6
xbbbbobbo,x3
bboxboobx,x5
bobbbbbbb,x5
bxobxboob,x9
ooboxxxxo,o3
bbbbbbbbb,o5
bbbbbbxbo,o5
bbbbboobx,x5
obbxbobbb,x5
bboobbbbx,x5
boxbbxboo,x7
bbboxbbbb,o1
oxbbbobox,x5
bbbbbbbbb,o5
bbbobbbbb,x5
ooxbxobbb,x7
obbbxobbb,x3
obooxxxob,x2
xbbxbooox,o5
xoxboxoxo,o4
oxxbbbbob,o5
bbbbbbbbb,o5
obobbxoxb,x2
xoxxoboxo,o6
xxobbobob,x9
obbxbbxob,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbxbobbb,o5
obobxbbxb,o2
xbbbbbxoo,o4
bbbbbbbbb,o5
boxbboxbo,x5
bbbbbbbbb,o5
oxbbbbbob,x5
bbbboooxx,x4
xbbxobobb,o3
xbbbbbboo,x7
oxboobxbx,o6
oboxbxobx,o2
bbbobbbbb,x5
oxobbbxbb,o5
obobxbbbb,x2
bbbbbbbbb,o5
xxooobbxb,o6
xbbbobbox,o2
obbbbxbox,o3
bbbxoxxoo,o1
bbbbbobbb,x5
bbbobbbbb,x5
obbbobbxb,x9
obobbbxxb,o2
bboxoxbox,o2
bbbbbbbbb,o5
xxbxooobb,o3
xxobbxoob,o9
obbbbbbbb,x5
xooooxxbb,x8
bboxbobbb,x9
obboxobxb,x7
bbxbbbobo,x8
bbbbbbbbb,o5
bbbbbbbbb,o5
bbooxbxbb,o1
bbbbbobbb,x5
obbbbbbbb,x5
bobbbbbbb,x5
xoxobxobb,o9
bbbbxboob,x9
bbbbbbbob,x5
xobbbobbb,x5
obobbxobx,x2
bbbbbbbbo,x5
bxxbbooox,o1
bobobxbbb,x5
bbbxoobbx,o1
bbbbbbbbb,o5
xboxoobbx,o7
bxbbbobbo,x3
xbbobbbbb,o5
xoobboxbx,o8
bxbooxbbb,o1
bbbbbbbbo,x5
xoxooboxx,o6
oboboxxbb,x2
bbbbbobbx,o5
bbbbobbxb,o1
bbbbbbbbo,x5
obbbbbbbx,o5
obbxbbobx,o5
bbxbbbobb,o5
obbbbbbbb,x5
bbbboobxb,x4
bxbbbbbbo,o5
xbooobxxb,o6
ooxbbxbbb,o9
bbbbbbbbb,o5
bbbbxobob,x1
obbbxbbbb,o3
bobbbxoxb,o5
bxboxobbo,x8
bxoxoxbob,o7
xboxbbbob,o7
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbobbbx,o1
bbbbbbbob,x5
bbbbbbbbb,o5
xbobboxbb,o4
bboxbxbob,o5
bbxboobbx,o4
xobooboxx,x6
boxbbbxoo,x5
bbbbbbbbb,o5
bobbxbobb,x1
bxoobxobx,o1
bobxxobox,o1
bbbbbbbbb,o5
xoxbbooox,x5
oxbxxoxoo,o3
bxbobobbx,o5
bxobbxxoo,o5
xoooxxbob,x9
bxbxoxoob,o9
bbbbbbobx,o5
obooxbbxx,o2
bobbxxoob,x4
oxobbbbxo,x5
bbbbbbbob,x5
bbboxbxbo,o3
bbbobbbxb,o5
ooxxbbbbb,o5
ooxxboxob,x5
bbbbobbbb,x1
bbbbbbbbb,o5
obbbbxobx,o4
bobbbbbbb,x5
bxbxoooox,x3
oxbooxbbx,o7
xooobxoxx,o5
bbbbbbbbb,o5
bxboobbbx,o6
boxboxoxb,o9
bbxxxoobo,o8
bxoboxbox,o7
xbbbbobbb,o5
oxbbbbxbo,o5
xoxbxooxo,o4
bbxbbxoob,o9
bbobbbbbb,x5
bbbbxoobb,x1
bbbobbbbb,x5
bbbbxbbbo,o1
oxoxxoxob,o9
xobooxoxx,o3
xbboxxoob,o9
bbxobbbob,x5
bbbbbbbbb,o5
oxxxxoboo,o7
xbxboooxo,x2
bbbbbbbbb,o5
bobbbxoxb,o5
xboobbxxo,o6
bbooxxbbo,x1
bbbooxxbb,o1
xbbbbobbb,o5
bbbbbbbbb,o5
xobboxxbo,o4
bbbbbobxb,o5
xbbbooobx,x4
bbbbobbbb,x1
xboooxbxb,o7
bxbbxoobb,o8
xobboboxb,x3
bboxxbboo,x6
obbbbbbbx,o5
bbbbobbbb,x1
bbxboobxb,o4
bbbxbboob,x9
oobxxbbbb,o3
bboxobbxo,x6
bbbxbbbob,o5
xboxbxoob,o5
bbbbbbbob,x5
bbbbbbbob,x5
bbbbbobbb,x5
bbbbbbbbb,o5
bbbbobbbb,x1
bbooxxbbo,x1
bxoboxbob,x7
xbbboobbb,x4
boxboooxx,x4
bxxbobobb,o1
obbxoxbbb,o9
bbbbobbbb,x1
bbbbbbbbb,o5
obboxbbbb,x7
xbxxoooox,o2
bbbbbbbbb,o5
bxobbbxob,o5
bbbbobbbb,x1
bbobboxbb,x9
bbbbbobbx,o5
bobbbbbbx,o5
bobxobobx,x8
bxbboxoxo,o1
bbbbbbbbb,o5
obobxboxx,o2
bxbbbbbbo,o5
xxbxoooxo,o3
bxoboobbx,x4
xxoooxxbo,o8
oboxxbbox,o2
bxbooboxb,x6
obxobxxbo,o5
oobxobbxb,x3
boobbxbbb,x1
xoobbbbbb,x5
bbbbbbobb,x5
oobbxbxbb,o3
bbboxobbb,x1
bbobxbbob,x1
bbxbboobb,x5
bbbbbbbbb,o5
xbbbbbbbo,o5
xbxobobob,x2
bobxbbbbo,x5
boooxbxox,x1
bxbboxoox,o3
obobxbxbo,x2
bbbbbbxbo,o5
oboboxxbx,o2
obbbobbbx,x3
boobbxbxo,x1
oxbxoooxx,o3
bobxbbobx,o5
bbobbbbxb,o5
bbobbbbbb,x5
bxobooxbx,o4
xbxobooox,x2
boxbxoobb,x1
boobxbbxb,o1
bbbbbboxb,o5
xbxxobboo,o2
obboxoxox,x3
oboobbxxb,x2
bbbbbbbbb,o5
bbxbbbobb,o5
oxbxoobxb,o9
bobbbbbbb,x5
obbbbxbxo,o5
oxxxbooob,x9
xoobbbobx,x5
bxxooboox,x1
bbbbbbxbo,o5
obbbbbbbb,x5
oobbobxxb,x3
xoboxbbbb,o9
xoxoxxoob,o9
bbbbbobbb,x5
bxxxoooxo,o1
boxbxoobb,x1
bobxbbbob,x5
bbobxxobo,x4
bbbobbbbx,o5
bboxbboxo,x6
obbbbbbbb,x5
bboobxxbo,x5
xbbbobbbb,o3
bxooxbxoo,x6
xxbbobbob,o3
bbbbbbbob,x5
bbxbbbobb,o5
obbbbbbbb,x5
bbbxbbobb,o5
bbboobbxb,x6
bbbbbbobb,x5
bbbbbbobb,x5
bbbbobbbb,x1
oxbbobbxb,o9
oboxxoobx,x2
bbxobbbox,o6
bbbbbxbob,o5
bxbbbobbb,o5
bbboobbbx,x6
bxxboooxo,x1
bbbbbbbbb,o5
bbbobxobb,x1
bbxbbobbb,o5
xxboxoxoo,o3
oxxbboxob,o5
bbbxbbobb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbo,x5
obbbbbxbb,o5
bobbbbbxb,o5
bbxoxbobo,x8
obxbxooxb,o4
obxbbbobb,x4
bxoboobxb,x4
bxobbxbbo,o5
xboxboobb,x9
bxboxobbb,o8
bobobbbbx,x5
obbbbxbbo,x5
bxoooxbox,x7
bbbbobbbb,x1
obbbxoxob,x3
obbbbobxb,x5
obbbbobxb,x5
bobxbboox,x5
bbbbbbbbb,o5
bxobxobbb,o8
bbbbbbbbb,o5
oobxxobbb,x3
xoboxobxo,x3
xbbbbbobo,x8
oxboxxxoo,o3
bxbbbobbb,o5
bxoobbbbb,x5
boooxxxxo,o1
bbbbbbbbb,o5
boboxoxxo,x3
xoooxoxbb,x9
xbooxbbob,x9
boxobbbbb,x5
obxoobbxb,x6
bbbbbooxb,x5
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbobb,x5
bbbbbbxbo,o5
bobbbbbbb,x5
bbbbbbbbb,o5
bbbobbbbb,x5
bbbbobbbb,x1
bbbbbbbbb,o5
boboxoxox,x1
xbxooboox,x2
bbbbbbbbb,o5
bbbbbbbbo,x5
xbobbobbb,x9
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbbbbbbb,o5
bobxooxxb,o9
obxbobbxb,o9
bbbbbboxo,x5
bbobbbxbo,x6
boobxobxb,x1
xobbboxbb,o4
bbobbobbx,x5
bxoobbxbb,o5
bxboxoobb,x1
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbooxbbx,o7
oxxoboxox,o5
xxoobooxx,o5
bobbbbbbb,x5
oobbboxbx,x3
xboxoobbb,x7
xboxbobob,x7
bxboobbbx,o6
obbbxbbxo,o2
obxbobbbb,x9
bbbbbbbox,o5
bobbbbbbx,o5
booxboxxb,o1
bbbbbobbx,o5
obbbxbbbb,o3
xbbbooxbb,o4
bbbbbbbbb,o5
xoboobbbx,x6
bbbbbbbbb,o5
bbbbbbbob,x5
bxbxobobo,x8
xoxbbooxb,o5
bbbbbbbbb,o5
bbobbxbob,x5
obxbobbbb,x9
xoobxoxob,x4
bxxobbxoo,o1
obbbxxbbo,o4
bobbboxbx,o8
obxbobbbb,x9
bbbbbbobb,x5
xbxbboobo,x2
bbbbbobbb,x5
bobxbobxb,o5
bbbbbbbbb,o5
bxbxooxob,o1
bbxbobbbo,x1
bbbbbbbob,x5
xboooxbxb,o7
bbbbbobbb,x5
xoobxbbbo,x6
bbbbobbbb,x1
bxobbooxx,o5
bbbbbbbbb,o5
bboxbboxb,o5
xooboxxbo,x4
xoxobbobb,x5
oxbobbbxb,o7
bobxxoobx,o1
obbbbbbbb,x5
bbbobbbbb,x5
bbbbbbbbo,x5
bbbbbbbbb,o5
obobbxxxo,o2
bbbbbbbbb,o5
bobbbbxob,x5
xobbxobbo,x3
bbbbbbbbb,o5
xxboxooob,x3
bbobbbbxo,x6
bbxboxoxo,o1
bboobbbbx,x5
bbbbxoxbo,o3
bobbbxbxo,o5
bxbbbooxb,o5
xoboobbbx,x6
ooxxbxobb,o5
obbbbbxbb,o5
bobbbbbbb,x5
bxobobbox,x7
bbbbobbbb,x1
xbobbboxo,x6
bboooxxxb,o9
bbxbobbbb,o1
bbobxbbbb,o1
bbbobbbbx,o5
bbbbbbbbb,o5
xbooobxox,x6
bboxobbbx,o7
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbbbbbb,o5
bxbooxobx,o1
bbbbbbbbb,o5
obbboxoxb,x4
ooxxxobox,o7
bbooxbxbb,o1
boxbbbbbb,o5
xbboobbxb,o6
xbbobbbxo,o5
oxoxboxob,x9
obxbooxox,x4
bbxbbbobb,o5
obbbbboxx,o4
bbbbbbbbb,o5
bobbbbbbb,x5
bobxboxob,x1
bbboxboxb,o1
bboxbobox,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbxbbb,o5
obobxbbxo,x2
bxbooxoox,x1
oxxxoboox,o6
bbbbbbbbb,o5
oxoxbxobo,x5
booxxbxob,o1
bboobxbbb,x5
bbobxoxob,x9
obbxxbobo,x6
boobxxobx,o1
bbbbbbbbb,o5
xxooobxbo,x6
bbbbbbbbb,o5
bobbxbobb,x1
bbobbbbbb,x5
obxbbbbbb,o5
bbbxbbobo,x8
bbxbbbobb,o5
obbboboxx,x4
bbxbxoboo,x7
bobbbbxbb,o5
oxbobxbbb,o7
bxbbxoobo,x8
bbbbbobbb,x5
bbbbbbbbb,o5
bbbbbbbob,x5
xbbobbobb,x5
ooxbbxobb,x4
bbbbboxxo,o3
xoxoobobx,x6
obxbbbbbb,o5
bbbbobxbo,x1
obbbbbbbb,x5
bxbbbbobb,o5
oboxxbobb,x2
ooxbbbbbx,o6
bbbbbobxb,o5
xbxobbobo,x2
boboxbbbx,o1
bbbbbbbbb,o5
bbxbbobob,x5
bbbbbbobb,x5
bbooobxbx,x6
bobooxxxb,o9
boobxoxbx,o1
obbbbbbbx,o5
bxxobbboo,x1
xobbobbbb,x8
xoobbbbbb,x5
bbbbbobbb,x5
xbbbbobob,x5
bxbxbooob,x9
xbbooxxoo,x2
oxbboxobx,o4
bbobxxbob,o4
bxbboobbb,x4
bbxoxobbb,o7
bbbbbbbbb,o5
bbbobbbbb,x5
bboxbbxoo,x1
xbbxooobb,x3
xxooxbboo,x7
ooxxobbxb,o9
bbxooxbbb,o9
oxoxxbobo,x6
xboxbooxb,o9
xobboxbbo,x8
bbbbbbbbb,o5
oxbobxbbb,o7
bboobbbbx,x5
booxbboxx,o1
