Game States,Optimal Moves
bbbbbbobb,x5
bxobbbobb,x5
bxbbobbxo,o1
ooxxbbbob,x5
oxxoboxox,o5
bbbobbbbb,x5
bbobbbbbb,x5
bbbbbbbbb,o5
oxobbbbxb,o5
bbbboxbbb,o1
bbbbbbbob,x5
obbbxbbox,o3
oxbboxobx,o4
xoxxxooob,o9
bxoobbbbb,x5
booxbobbx,x1
xobbbbbbb,o5
bbbbbbbbb,o5
bobxbbbox,o5
bbobbbbbb,x5
bxbobbxbo,o5
bbbobbbbx,o5
oxxoobbbx,o6
obbbbbbbb,x5
bxboobbbb,x6
obbbbbbbb,x5
obbboboxx,x4
bbbbbbbbb,o5
oxxobxbbo,o7
obxbxobob,x7
obbxbobbb,x5
xbbboxbob,o2
obbbobxox,x2
bbbbbbbbb,o5
bbbbbbbbo,x5
bbobbbbbx,o5
bxbobxbbo,o5
xoobxobxb,o9
obbbbbxbo,x5
bbbbbobbx,o5
ooxxobbxb,o9
xxbobbbob,o3
obxbxbobo,x8
bbbbbbbbo,x5
bbbooxobx,x1
xbobbxbbo,o5
bbobbbbbb,x5
bbbxbobxo,o3
bbbbbbbbo,x5
bbbbbbobb,x5
xbbbbbobb,o5
ooxxbxboo,x5
bbbobbbbb,x5
xooxbobox,x7
bxobbbbob,x5
obbbbbobx,x4
xxoooxxbo,o8
oobboxxbx,o3
obobxobxb,x2
bbbbbbbbb,o5
bbxobbxob,o5
bbbxbbobb,o5
bbbbbbbbb,o5
bxxoobbob,x1
boxbobbbb,x8
xbbobboox,x5
bxbbbobbb,o5
bbbbxobbb,o1
oobxxooxx,o3
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbbxbxoo,o3
bbobbbbbb,x5
bxxbbbboo,o1
obobxbbbb,x2
xoobbbbxo,x6
oxbobxbob,x7
bbbbbbbbo,x5
boboxobxb,x1
bxxobooxo,x1
oboxxbobx,o2
oboxbxxbo,o2
bbbxoxbob,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxbxxoob,x4
bbbbbbobb,x5
bbooxooxx,x1
bbbobbbox,x5
booxbbxob,x1
obxbbobox,x5
bobbbbbbb,x5
obxobbbox,x7
boxobxxoo,x5
bbbxbbbob,o5
bbbbbbbbb,o5
xbooxbbbb,o9
bbbbbbbbb,o5
bbbbbbbbb,o5
xooxbobxb,o7
bbbbbbbbb,o5
obbbbbbbb,x5
bxoboxbbb,o7
obboxxbox,o7
bbboobxbx,o6
bxoobbbbb,x5
bxbxxooob,o9
bxobobbbb,x7
xobbbbbbo,x5
obbxoxxob,o2
bbbobobbx,x5
xbobbbbbb,o5
bbbbbbbbb,o5
bxoooxbxo,x1
obbxbbobb,x5
bbbbbbbbb,o5
bbbobbbbb,x5
bbbbbbbbb,o5
obobxbbbx,o2
bbbbbbbbb,o5
bbooxxoxb,o1
oxbobbbxo,x7
bxboxxobo,o8
bbbbbbobx,o5
bbobxobbb,x9
bbbbobbbb,x1
oxxbooxox,o4
bbbbbbbbb,o5
ooxbobbbx,x8
xxoboobox,x4
obxxoobbb,x9
bbobxxbbo,o4
xxbobbbob,o3
oboobxbbx,x2
obobxxbob,x2
bbbbbbbbb,o5
bbbbbbbbb,o5
bobxbbobb,x5
xobbobxbo,x4
boxxxoboo,x7
bbxoobbbb,x6
bbobbbbbx,o5
boboxbbbb,x1
obbxbbobx,o5
oxbobbbox,x7
bxoxboobx,o5
xboxbbbob,o7
xobbbobxo,x3
bbbbbbbbb,o5
xbobbbxbo,o4
xbxooxobo,x2
bbobbbxob,x5
bbbbbbbbb,o5
bxobbxoob,x9
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbxobobb,x9
bbxoxobbb,o7
bbbbbbbbb,o5
obxboboxb,x4
bbbbbbbbb,o5
xbobbbxob,o4
bbbbbbbbb,o5
bbobbbbbb,x5
booxboxxb,o1
obbxbobbb,x5
boooxxxxo,o1
bbxbbobox,o5
bbxobbbbo,x5
bbbbbbbbb,o5
obbbxbxob,o3
oxobbxbbb,o5
xbobbbbbo,x6
obbxbooxb,x5
bobbbbbbb,x5
bbobooxxb,x4
bbbbbbbbb,o5
xbbbobbbb,o3
bxxobobxo,o1
bxbbbbobb,o5
bbbbbbbbb,o5
bbxbbobbo,x5
obxbbbbox,o6
xooxxbboo,x6
bxxobbxoo,o1
obbxbobbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xobxxoobo,x8
boooxoxbx,x1
obbbxbbxo,o2
bboxobxbb,o1
bbbbooxbb,x4
bbbbbbbbb,o5
bbbboxbbb,o1
bbbbbbbbb,o5
oxxbxoobo,x8
obxxbooxo,x5
bobobbbbx,x5
oxbbbbbbb,o5
xbxbboboo,x2
xoboxbxbo,o3
oobxxobbb,x3
bobbbxbbb,o5
bobxxoxbo,o1
bbbbbbbbo,x5
bobbbxbxo,o5
xoxxoobbo,x7
bbbbbbbbb,o5
obbbbbxbo,x5
bboxobbxb,o7
xxooboobx,x5
bbbbbbxoo,x5
bxbbboxoo,x3
xxbxoooxo,o3
bbbbbobbb,x5
bbbbbbbbb,o5
bbbbobxbb,o1
xbobbxoob,x9
boxbobbbx,o8
xbxooxoxo,o2
bbxooxbbo,x1
oxoboxxox,o4
bbbbbbbbb,o5
xbobbbbbb,o5
bobbxbxbo,o3
obbboxxob,x2
xobboooxx,x4
bbbxbbbbo,o5
boxbobbbb,x8
bbbbbbbbb,o5
bbbbbbbbb,o5
oxxbxoobo,x8
bbbobbbbb,x5
bbbbbbbbb,o5
bxxbobbob,o1
xxbboxobo,o3
bobxbobxo,x3
oobxbooxx,x3
boxxooxbb,o1
bbbbobbox,x2
bbbbbbbbo,x5
xxbxobobo,o3
xoxbxoobo,x8
xxoooxbbb,o7
bbbbbobbb,x5
bbbbbbbbb,o5
bobxbbbbb,o5
bbbbxobbo,x3
oxoxooxbx,o8
bbbbbobbb,x5
xobobxobb,x5
xoooxxbxo,o7
xxooobbxb,o6
bbboboxbb,x5
boxxbobox,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
obxxbbbob,o5
boxxobobb,x8
bbbobbbbx,o5
bbbboooxx,x4
oxxboboxb,o4
xboxoxbbo,o7
bbbbbobbb,x5
bbbbobbbb,x1
xboxobbox,o7
bxoxbooxb,o5
obxxboobb,x5
bbbbbbbbb,o5
oxoxbbbob,x5
bbbxbbbbo,o5
bbobxbbbb,o1
bbbbbbxoo,x5
xoxbbobbb,o5
bxbxobboo,x7
obbbxoxbo,x3
obxxbboob,x9
bxxoxbobo,o1
bobbbbbxb,o5
oxbxobbox,o3
booxxboxo,x1
obobbbbxx,o2
bbbbbbbbb,o5
xoxoxboob,x9
xoxobbxoo,x5
bobooxbxb,x1
xoxbbbbob,o5
bxooobbbx,x6
xbbbbobbb,o5
bxoxbbbob,o5
bbbxboxob,o1
bbbobxbob,x5
obbbxobxo,x2
bxbbbobbb,o5
ooxbbobbx,x5
oxoxbooxb,x5
bxxooboxo,x1
xobbxobxo,o3
xbxoboxob,o2
bbbbbbbbb,o5
bbbboboxb,x3
xoooxxxob,o9
bbbobbbbb,x5
xbobbobbb,x9
bbboxbbbb,o1
bbboxooxb,x1
obobxbbbx,o2
bbooxbbbb,x1
bbxbxbboo,o7
xooxbxboo,x5
bbbbbbbob,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
xbbbbxobo,o8
bbbbbbbbb,o5
bbbbbbbbb,o5
bboxoxbob,x2
xoobbbbbb,x5
ooxbxxboo,x4
oxobbbxxo,o5
bbbbbbbbb,o5
xooxbxoxo,o5
boobbxbbb,x1
oobbbxbbb,x3
bobbbbbbb,x5
bxooboxox,x5
booxoobxx,x1
bbbbxoxob,o3
bbbbobbbb,x1
bbbobbbbb,x5
bbbobxxob,o5
obbbbbbbb,x5
obbbxbbbb,o3
xbbxboboo,x7
bboobbxbb,x5
xbobobbbb,x7
bbbbbbbbb,o5
bbbbbbbbb,o5
boxboobbx,x4
bbbbbbbbb,o5
bbbbbbxbo,o5
oobxobbxb,x3
bbbbobbbb,x1
ooxbxobbb,x7
boxbbobxo,x5
obxxbboxo,o5
xxbxbooob,o3
obxxoxoob,x9
xoboxbobb,x9
bbooxxobx,o1
bxooxbxob,o1
bbxbboobb,x5
oxbxxoboo,x7
bxxoboobb,x1
bbbbobbbb,x1
bobbxbxob,o3
bbbbbbbbb,o5
xoxxobbbo,o7
bboxbbxob,o1
bbbxooobx,x3
bbbobxbob,x5
bbboxxbob,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbbbxb,o5
xobbbbbob,x5
bxobbbbbb,o5
oobxbbbbb,x3
bbbbbbbbb,o5
obbbxbbbo,x3
obooxxxxo,o2
bbobbxbbo,x5
bbbbbobbb,x5
obobbbbxb,x2
boxoobbxb,x6
bbbobbobx,x1
oxoboxxob,x9
bbboxbbbb,o1
xxooxxoob,o9
bbxbobbbo,x1
bbobbbbbb,x5
bbxbbbbob,o5
bbbbbbbbb,o5
bbobxbbxo,o2
bbbbobxxo,o1
xbxoxbboo,o2
xbbboobxb,o4
bbooboxbx,x5
xboxoobbb,x7
bbbbbbxob,o5
oboxxbbbb,o2
oxxbbbobb,o4
bbbbobbbx,o1
bbbbbbbbb,o5
bboobobxx,x5
bbbbbbbbb,o5
bobbobxbb,x8
xbbobbxob,o5
obobbbxbb,x2
bbbbbbbbb,o5
bbxbbbobb,o5
bxobbobbb,x9
obbbbxbbb,o5
xbboxooxb,o2
xbbobbobx,o5
xoxoxooxb,o9
xobxoxoxo,o3
bxoxoobbb,x9
bobobxxbo,x5
bbbbbbbbb,o5
oxoxbxobb,o5
bxoobbbbb,x5
oxoxxbobo,x6
bbbobxbbb,o5
obxbbbbxo,o5
bbbbbbobb,x5
xobobbobx,x5
bobobxoxb,x1
ooxbxboox,x4
obbbbbxbb,o5
boxbbxobo,x8
obbbbbbbb,x5
xbbbbobbb,o5
bbbbbbbbb,o5
xbbboobox,x4
bbbbbbbob,x5
bbxbxoobo,x8
xbbobobxb,o5
bbbbbbbob,x5
xbbbbbobb,o5
bbxbbbobb,o5
boxbbbxob,o5
bbxobbbbb,o5
oxxxbooox,o5
bxbobxbob,o5
bbbbbbbbb,o5
obxbbbobb,x4
bobbxobbx,o1
bbbbbbbbb,o5
bxoxoxboo,x7
bxoxbobbb,o9
xoobbxxbo,o4
obbbbbxbb,o5
bbooxxoxb,o1
xoooxxbxo,o7
bbbbbobbx,o5
xbobxbobo,x8
bbobxbbbb,o1
xxoboxxoo,o4
xoobxxxoo,o4
boxbxobbb,o7
xbbbbobbb,o5
bbobbxbbb,o5
oxbobobxb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbxbxoo,o3
xoboboxxo,x5
bbxobbxob,o5
oxbxooxob,x9
boobxoxox,x1
bbobbxbbb,o5
ooxbbxbbb,o9
bbbbbbbbb,o5
obxxxooxo,o2
bobbbbbbb,x5
oxxbooxbb,o4
bbbbbbbbb,o5
bbbboxoxb,o3
xboxxoobb,o9
obbbbxbbb,o5
oxxboxoob,x9
obxbbbbbb,o5
xobobbbxo,x5
obbbbbbbb,x5
bbbxbbbbo,o5
bxxooxoxo,o1
xobbbxobb,o5
xobobobxb,x5
oobboxbxb,x3
obbbboxxb,o9
bobbbbbbb,x5
bxbbboobb,x5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbobbbxb,o5
bbobbxobx,o5
xbobbobbx,o5
xbobboobx,x5
bobxoobxx,o7
bbxxoobob,x2
bbbbobbbb,x1
xboboobxb,x4
oxoxbbbox,o5
bbobxboox,x1
bobbxbbox,o1
oxbboxoox,x4
boxbbbobx,o6
boxxoboxo,x1
bbooxbxbb,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
xbooxoxbb,o9
boxobbbbx,o6
obboxbxxo,o2
booobbxbx,x1
bbbbbbbbb,o5
obbxbbobb,x5
bbbxbobbb,o5
bbbbbbbbb,o5
xbbbbobbb,o5
bbbbbbbbb,o5
bbbbbbbxo,o5
bbbxbobob,x5
bobbbxbbb,o5
bbbbbbbbb,o5
bbbbbbobx,o5
oboobbxbx,x2
bxobxbobo,x8
oxbbxobbb,o8
bbxobbbbb,o5
bbbbxboob,x9
xbbobbbbb,o5
bbbbbbbbb,o5
bbbbbxobb,o5
bbbbbbbbb,o5
bbxbbobbb,o5
oxbxbooox,x5
bbbbbbxob,o5
xooboxbbb,x8
bbbbbbbbb,o5
bxobxbbbo,o8
bbbbbbbbb,o5
oobbbxxbb,o3
xbxoxooob,x2
bbboxbbox,o1
bbbobbbbb,x5
oxxxxoboo,o7
bobbxobbx,o1
bxbbbbbbo,o5
bbbbbbbbb,o5
bbbbbbbbo,x5
bbbbobbbb,x1
bbbbbobbb,x5
bbbobbbbb,x5
bbbbbobbb,x5
oxoooxbxx,o7
bbbbbobbb,x5
bobbbbbox,x5
oobbxobxb,x3
bxbxbooob,x9
xboobxoox,x5
xbbbbboxo,o5
xbooxxoxo,o2
bbbbbbbbb,o5
bxboobxbb,o6
bxbbbbbob,o5
bbbobbxbb,o5
bbbbbbobb,x5
bbbxxoobb,o1
bbobbxoxb,o5
bxbxbobbo,o3
obooxxxxo,o2
bbbxooxob,x1
xooooxxbx,o8
bobbxobbx,o1
bbxbxoobb,o1
bobbxbxbo,o3
bbbbbbbbo,x5
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbbbbbb,o5
bbbbobbbb,x1
bobbbbbbb,x5
obbxxbxoo,o6
bobxbbbbb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
ooxbbbbxo,x5
obbbbbbbb,x5
oxoxobbbb,x9
bxoobbbbb,x5
bbbbbbbbb,o5
xxooxbboo,x7
bbbbbbobb,x5
bbbbbbbbb,o5
xobbbobxb,o5
xoxooxxbo,o8
oxxxooxob,o9
bbbbbbbbb,o5
xobbbxxoo,o4
obbxxbbob,o6
bbbobbxbb,o5
bxxbooxob,o1
bbbbbbbbb,o5
xoxxobobo,x8
xoxobobxo,x5
oxbbbbbbb,o5
boboxbbbx,o1
bbbobbbbb,x5
bxoobxoxo,x1
bobbbboxb,x5
xobbbbbbb,o5
xxboobobb,x3
boxxbbbob,o5
xobbbbbbb,o5
bbbbbobbb,x5
ooxbbbbbb,x5
xooxbbbbo,x7
obbbbbbbb,x5
obbxbboox,x5
obbobbbbx,x7
bbbboxxob,o2
oxobboxbb,x9
xbobobbbx,o7
bobbxxobb,o4
oobobbxbx,x3
xbbbbbobo,x8
bbbobbbbb,x5
bbxbbbbob,o5
xboxobbbb,o7
bbxbbbbob,o5
xoobxbxoo,x4
bxoxbbboo,x7
bbxobobox,x5
bboboxbxb,o7
bbbbobxob,x2
bbbbbbbbb,o5
xoxbbobbb,o5
xobxbbboo,x7
bxbobobbx,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbobbbb,x1
bobbbxbob,x5
xobbboobx,x5
bbbbbbbob,x5
xbbxoxboo,o7
bobxbbbbo,x5
bbbbbbbbb,o5
oxbbbbobb,x4
obbxbbbbb,o5
xbobxboob,x9
bxbbboxob,o5
bbxxoobbb,o1
bbbbbbbbb,o5
bobbbbbbb,x5
bboxbxxoo,o5
bbbbobbbb,x1
obbbbbbxb,o5
bbbbbbbbb,o5
bxbooxbbb,o1
obbbxbbox,o3
oobbxbbbx,o3
bbbbbbbbo,x5
bbxobooxx,o5
obbbbbxob,x5
xbobbbbob,x5
bbbxbbbbo,o5
bbbbobbbb,x1
bboxbbbbb,o5
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
obbbbbxbb,o5
bxbxoobbb,o1
bbxoobbox,x6
bxooboxbx,o5
bbxbboxob,o5
bxbobbxoo,x5
bobbxbbxo,o1
oxoxboxob,x9
xobbxbbob,o9
obxobbxbo,x5
bobobbxbx,o8
bbbbbbbbb,o5
boboxbxob,x3
bbbbbobbb,x5
obbbbbbbb,x5
bxbbobbbo,x1
bbxxoboox,o2
bbbbbbbbb,o5
xoobobbxx,o7
xxooxbbob,o9
xbbooboxx,o6
bbxbbbobo,x8
bbxbobbox,o2
bbbbbobbb,x5
bbbbbbbbb,o5
bxbbbbbbo,o5
bobbbbbbb,x5
bxbxoxboo,o7
bbobbbbbb,x5
bbbobobxx,o5
bbbxbbobb,o5
oboxobbxb,x2
bobxobbxb,o1
oxbbbbbob,x5
obxxbbxoo,o5
bbbbbbbbb,o5
xbbbbooxo,x3
bbbbbbbbb,o5
bbxxbobob,o5
bbbbbbobb,x5
bbbbbxbob,o5
bbbbbbobb,x5
boxbbbobb,x5
booxxobxb,o1
bobbbbbxb,o5
bbxobobbx,o5
bbbbxbobb,o1
oxoooxxbx,o8
xxbobboox,o3
oxobbxoox,x4
bobbxoxxo,o3
bbbbbobxo,x3
bbbobbxxo,o5
bbxbbobob,x5
boxbbxboo,x7
bbbbbbbbb,o5
bbbbbbbbo,x5
oxobbxbox,o5
boooxxxob,x1
bbbbbbbbb,o5
bbbbobbbb,x1
bbxobbobb,x1
xbbobbbbo,x5
oboxxbbbb,o2
bobbxxxoo,o4
oxxboxobb,o4
bbxoobbbb,x6
bbbbbbbbb,o5
bbbbbbbob,x5
bboobbxxb,o9
bbbbbbbbb,o5
xbbbbbbbo,o5
bbboxbobb,x1
obbxbbbbb,o5
bbxbxobbo,o7
bobobbxbx,o8
bobxoxbbb,o8
obbbbxbob,x5
oobbbbbxb,x3
oxbbobbbb,x9
boboxoxxb,o9
ooxxxboox,o6
oxbbbbbbb,o5
bobxbxboo,x5
xbbxobbbo,o7
bbbbbobbb,x5
obbxbbbbb,o5
bobbbbbbb,x5
bbbbbbbxo,o5
bbbbbbbbb,o5
oobobbxbx,x3
bbxobxbbo,o5
obbbbbbbb,x5
bbobxoxbb,o9
bbbbbbbbo,x5
bobxbbbbb,o5
bbbbbbbbb,o5
xboxxboob,o6
bbbxbbbob,o5
bbbbbobbx,o5
bbbbbbbbb,o5
xbbbbobbb,o5
bbbbbbbbb,o5
bbbbbbbbo,x5
obbbbxbbb,o5
xxobbboob,x9
ooxbxbobx,o4
bbbbbbobb,x5
bbbboooxx,x4
bbobbbbox,x5
bbbbbbbbo,x5
xbboxobbb,o9
bbbbbbbob,x5
bxxooxbob,o1
xbbbbbobb,o5
bbbbobbox,x2
bobbbbbxo,x5
bbbbbbbob,x5
bobboxbbb,x8
bbxxoobox,o2
obbxxbobo,x6
bbbbbbobb,x5
xxoooxbxo,o7
bboobxbbx,o5
bbbbbbbbb,o5
xbbobbxob,o5
bbobxbobb,x1
xoboxoxxo,o3
bboxbbbbb,o5
bbbbbbbbb,o5
obbxbxbbo,o5
xbxbobboo,x2
obbxobbbb,x9
bbbobxobb,x1
bbbbbbbbb,o5
obxbbobxo,x5
bbobxobox,x1
oxoxooxxb,o9
bxbxoboox,o3
bobbbbbbx,o5
bbbbbbbbb,o5
bbbbbboxb,o5
bbbbbobbb,x5
bbbbbbbbb,o5
obxbbobbb,x5
bxbobbbxo,o5
bbobbbxbo,x6
bxbbbbbbo,o5
bbbobbbbb,x5
bbbbbbbbb,o5
xoobxbbbb,o9
obxobbbbb,x7
bbbbbbbbb,o5
oxoooxxbx,o8
bbbxoobbb,x1
bobbbbbbb,x5
bbobobbxb,x7
oboxbxbox,o2
bbbobbxob,x5
obbbboxbb,x5
bbbobxxbo,o5
bbboxxbbo,o1
oxbobxxob,o5
bboxoxbbo,x1
bxobbbbbb,o5
oxbboobxx,o4
obxxxoboo,x7
obxobbbbb,x7
xoxxbooox,o5
xbxxoooox,o2
bbbbobbbb,x1
bxbxboobb,o5
bbbbbbbbo,x5
xoxobbobx,o6
xbxoobbbb,o2
bbbooxbbb,x1
xoxooxbbo,x8
boboboxbx,x5
xxoboobbb,x4
obbbbbbxb,o5
xooobxbbb,x5
bxoobooxx,x5
xbbbobbbb,o3
bobbbbbbb,x5
bbbbbbbbo,x5
bobbbbbbb,x5
boxbbbobb,x5
boxxoobxb,o1
bbboxbobb,x1
bbbboobxb,x4
boxbobobx,x8
xbbbobbob,x2
booxxooxx,o1
obbbbbbxb,o5
bbbbobxob,x2
bbbbbbbbb,o5
boxobobbx,x5
ooxxbxboo,x5
bbbbbbbob,x5
bbbbbbbbb,o5
xbbboobbb,x4
bboxxobox,o1
oxxoboxxo,o5
bbbbbbbbb,o5
xxbooxxoo,o3
bbbbbbbbb,o5
bbbbbbxoo,x5
bobbbbbbb,x5
bxoxxooob,x9
bbbbbbbbb,o5
bbxbbbobb,o5
bxbbobbbo,x1
bbobbxobb,x5
bbxobbbbb,o5
obbbbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbbbbbb,x5
oobbbbbbx,x3
bbboxooxx,o1
obbobbxbb,x5
bxbbbobbb,o5
xbbobboxb,o5
bbbobbbbb,x5
bbbbobbbb,x1
xoxbbooox,x5
bbxoxoobb,x1
oxbbbxobb,o4
xxooobbxo,x6
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbobb,x5
boxxbboox,o5
bbbbbbbbb,o5
xoxxboobo,x8
oxbxoxoob,x9
bbbbbbbbo,x5
bbboxbbob,x1
bbbbbbbbb,o5
bbobxbbbb,o1
bbobxbobb,x1
bbbbbbobb,x5
bbbbobxox,o2
bbbbbbbbb,o5
obbbxbobb,x4
bobbxooxb,x1
bbbbbobbb,x5
bobbbxbbb,o5
bbbobbbox,x5
xoxxxoboo,o7
obbbxbbbb,o3
obbbxbbob,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbxooxox,o3
oxobxbobb,x4
bbbobxxoo,x5
xbbooxxoo,x2
bbbobbxbb,o5
oboxxoxob,x2
ooxbxooxx,o4
xbxoobbox,o2
xbbobboxb,o5
bbobbbbbx,o5
bbobbbxbb,o5
bbbbbbbob,x5
bbbbbbbbb,o5
bxbboboxb,o3
bxboxbobo,x8
xobobbxxo,o5
oobbboxbx,x3
oxbbooxxb,o4
xxobbbbbo,o6
bboxbobbb,x9
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xooxbbbbo,x7
boobxxoox,x1
xbbbooxxo,o4
boxbbbbbb,o5
boboboxbx,x5
oxxobobbb,x5
xboxoxboo,x7
bbbbbbbbo,x5
booxbbbbb,x1
bxbbbbobo,x8
bbxbboxoo,x5
bbbbbbobb,x5
bbxbxobbo,o7
bbbbooxox,x4
obbbbxbob,x5
xbxooxoob,x2
xbbboobbb,x4
bbbobbbbb,x5
ooboxbxox,x3
oxxobbxoo,x5
bbbobbbbb,x5
bboxbbbbo,x6
bbbbbbobb,x5
bbbobbbbb,x5
xbxooxxoo,o2
bbbbbbbbb,o5
bbxbobobb,x1
bbxbbbbbo,o5
oobxoxoxx,o3
xxobbboox,o5
bboobxxbo,x5
oxxxooxob,o9
bbbbbbbbb,o5
bbbbbbbbb,o5
bbxbbbobb,o5
obbobxbxo,x7
obxbbboxo,x4
bbbbbbbbb,o5
bbbbbxobb,o5
bxoboobxb,x4
bbbbbbbob,x5
bbxbbbobb,o5
bxxxoooxo,o1
bbbbbbbbb,o5
obbbbbbbb,x5
bobbbobxb,x5
obbbbbbbb,x5
obboxobbx,x7
bbobxbobb,x1
bbbbxobob,x1
bbxboxoob,x9
bbbbbbbbb,o5
bbbbxbbbo,o1
xbxbbbobo,o2
boxbboxox,o5
bxxxooxoo,o1
bbbobbbbb,x5
bbboboxbx,o5
boxxxooxo,o1
bbobbbbbb,x5
xbobbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xxbobobob,x3
obbobxxob,x5
bbbbbobbb,x5
bobbbbbbb,x5
obbbbxbob,x5
bobbbxbbb,o5
obbbbxbbb,o5
bbbbobbbb,x1
bboxbbbox,o5
bxxbooxoo,x1
obbxobbbb,x9
bbbbbbbbb,o5
oxxxbooox,o5
xbbbbbobo,x8
bxbobbbob,x5
bbbbobbbb,x1
bbbbbobbb,x5
bbbbbbbbb,o5
bbbxbooox,x5
bobbbbbbb,x5
oxxbbboob,x9
bxbbbboob,x9
bxbooxbob,x1
bbbbbbbbb,o5
bboxxbobb,o6
obxxbbobo,x8
bbboxobbb,x1
xbbobbobx,o5
oxxbbxoob,o9
bbbxooxox,o1
bbbbbbobb,x5
oxxxobbob,o9
boxxbbbob,o5
bxxboobob,x1
bbbbbbobb,x5
oxoobbxxo,x5
bbbbooxxo,x4
bbbbbbbbb,o5
bbbbbbbbb,o5
xbboobbxo,x6
bbbbobbbb,x1
oxoxxboob,x6
bbbbbbbbb,o5
oxooxbxbo,x8
bbobbbbbx,o5
boxbbbbbo,x5
xbxobbbob,o2
boxbbobbb,x5
bbbbbbbbb,o5
xbxboobbb,o2
xboxoobbb,x7
bobbbbbbb,x5
xbooxxbob,o9
oobbobxbx,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbboxbo,x3
oxobxoobx,x4
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbobbbb,x1
xxoobbobb,x5
bbxbbbbbo,o5
bbbbbbbbb,o5
bbxbbbbob,o5
bbbbbbbob,x5
obbbbbbbb,x5
oxboxbxbo,o8
bxoxobxob,o1
bbboxxbbo,o1
bobbbbbxo,x5
bbbbbbbbb,o5
xxobbobbb,o9
bbbbbbbbb,o5
xbbxbboob,o9
xbbbxobbo,o3
obxbbbbbb,o5
bxoxxbobo,o6
boxobbxox,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbobobbx,x5
bbbbbbobb,x5
bobbbbbbb,x5
bbbbbbbbb,o5
bobbxooxx,o1
boxbbobbb,x5
xxoxoobox,o7
ooxxboxxo,o5
oxxoxobox,o7
bobbbxoxb,o5
bbxbbbbbo,o5
bbbbbbobb,x5
bobbbbbbb,x5
bbobbbbbb,x5
oxxbboxoo,x5
bbbboxbbb,o1
xbxbobbob,o2
bbbbbbobb,x5
oxboboxxo,x5
oboxbbbxb,o2
xoxoxbbob,o9
oxxoxbbbo,o7
bbbobbbbb,x5
bbbbbbbob,x5
bobbbbbbb,x5
obbxbbbbb,o5
obboxbbbx,o7
bbbbbbbbb,o5
xbbobobbb,x5
xbbobbbox,o5
obbobbbxb,x7
bobbboxxb,o9
xoxbbbobo,x8
bxoxobbob,x7
bbbbobbxo,x1
bbobbbxob,x5
boobbxxbb,o1
bbbbbbbbb,o5
bbobobbxb,x7
bbobbbbbb,x5
bxbbboobx,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
bbxbobbxo,o1
bbbbbbbbb,o5
bbbbxbboo,x7
bbobbbbbb,x5
bboxobbbb,x7
boxbooxxo,x4
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbxboox,o1
xoobxxoxo,o4
xoxxobbbo,o7
bobbbbbbb,x5
bbbbbbobb,x5
bbbbbobbb,x5
bbbboobxb,x4
bxbobbbbb,o5
bboxbobbb,x9
oobbxobbx,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
oboxboxbx,o2
xboooxbxb,o7
bbxooxoxb,o1
obobbbbxb,x2
bbbbbbbxo,o5
bobbbbbbb,x5
bbbbbobbb,x5
xobooxxxo,o3
bbbbbbbbb,o5
xoobxxbbo,o4
bbbxoxoox,o2
bbbbbbbbb,o5
boobbbbbx,x1
oxboobxxb,o6
bbbbbbbbb,o5
bbbxbobbb,o5
bbobbbbxo,x6
bxbxbooob,x9
obbbboxxo,x3
oxoxxobox,o7
bbbbbbobx,o5
obbxxbobb,o6
xbbobbbbb,o5
bbbbbbxob,o5
bxxbbbobo,o1
bxobbobbx,o5
bxbbbobbo,x3
oobbxbbox,x3
xxbooxoox,o3
boxoxxboo,x7
bbbbbbbbb,o5
