Scramble (State),Solution
R L' U' D2 B F2 L2 F R' U' L' B' D2 F2 R2 L2 U' D2 B R2 , R' U R F2 Y R' U R F2 Y R U R' F2 Y F R U' R' F' U U F2 Y B' U2 B R U R' Y R U2 R' U' R U R' Y R U R' U' R U R' Y U R U R' Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
F2 D2 F2 R' U' B2 F U F D' R2 B2 D2 R2 F B' L' F' L' B2 , F2 Y R' U R F2 Y F2 F2 Y F' U F U U U F2 Y L' U L U' R U R' Y U F' U' F Y U2 R U R' Y U R U2 R' U' R U R' Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y Y U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
R B' F' R2 B2 U2 R2 B' D R2 D2 B2 R L2 U D' F' B2 L2 F2 , R2 U F2 Y R' U R F2 Y F' U F U U U F2 Y U U F2 Y U' F' U' F Y U' R U2 R' U' R U R' Y R U2 R' U' R U R' Y U2 F' U' F Y U2 Y2 U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y Y Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U U U 
R2 U R2 F2 U2 D' F D2 U2 B' D R2 U' R U2 L2 F2 U' L D , R' U R F2 Y B2 U U F2 Y U F2 Y U F2 Y F' U' F Y R U R' U' R U R' Y R U2 R' U' R U R' Y F' U' F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
F' R F2 D2 U2 R D' F D' R2 F2 R' F' B' L R2 U L2 B U , B2 U U F2 Y B L U' L' B' F2 Y L U' L' F2 Y L' U' L F2 Y U2 R U2 R' U' R U R' Y U' R U2 R' U' R U R' Y B U B' F' U' F Y U' R U R' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U U U 
R' F2 D2 U2 F2 R2 D2 L F2 U2 L R2 U' L' B L2 B' L2 F2 B2 , U F2 Y R F' U F U U U F2 Y U F2 Y L U' L' F2 Y U2 R U2 R' U' R U R' Y Y F' U' F Y U2 F' U' F Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
B U2 B L R2 F2 R' F2 B2 U D' B R' B' U2 D2 F' L' F R2 , U F2 Y F U' F' U F2 Y F U' F' U F2 Y F' U F U U U F2 Y Y U R U2 R' U' R U R' Y B U B' F' U' F Y U R U R' Y U Y' U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U R' D' R D R' D' R D U R' D' R D R' D' R D U 
L2 B' F2 L D' B R L' D2 R2 B L D2 L2 R' F2 D' B' U' B2 , L2 U U U F2 Y R F' U F U U U F2 Y F' U F U U U F2 Y F' R U' R' U U F2 Y U' R U2 R' U' R U R' Y B' U2 B R U R' Y R U R' Y R U' R' F' U' F Y U' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y Y Y Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U U 
B2 U' R' D2 F' U' F' U B U F2 U2 D R D B2 L2 U2 F2 U2 , F' R U' R' U U F2 Y B R' U R F2 Y B U' B' U U U F2 Y U F2 Y B U B' R U R' Y U' R U R' Y R U2 R' U' R U R' Y U R U2 R' U' R U R' Y Y U2 Y2 U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y U F R U R' U' F' U U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
U B2 L F2 B2 R' U2 B R' L' D R2 L2 B' R2 B D2 F2 U2 F2 , B R' U R F2 Y B' U B U F2 Y B L U' L' B' F2 Y F U' F' U F2 Y B U B' F' U' F Y U R U2 R' U' R U R' Y U' F' U' F Y U2 R U2 R' U' R U R' Y U2 Y2 U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U 
U2 L2 D L B D2 U2 R' B F2 R2 D2 U2 B2 U2 B' F2 R F' L' , F R U' R' F' U U F2 Y R' F' U F R U U U F2 Y R2 U F2 Y B L U' L' B' F2 Y R U R' Y R U R' Y U' R U R' Y U R U2 R' U' R U R' Y U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' U U U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U 
B' D2 R D2 U' B D2 F U2 F B L F2 L2 F2 R' B2 D' F2 L2 , R' F' U F R U U U F2 Y F2 Y U U F2 Y F2 F2 Y R U' R' F' U' F Y R U R' Y U R U R' Y U2 F' U' F Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U' Y U R U' R' U' F' U F Y U F R U R' U' F' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U U R' D' R D R' D' R D U 
U2 R2 U' L D U2 B' D R L2 B' F2 D U' F2 D2 R2 L D2 U , B L U' L' B' F2 Y B U' B' U U U F2 Y R2 U F2 Y B' U B U F2 Y B U B' R U R' Y R U R' Y U2 R U2 R' U' R U R' Y U' R U R' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
R2 D2 U L2 D2 F2 D2 U2 R L2 B' R' D' F R2 L2 D B' D L2 , L' U' L F2 Y R' U R F2 Y R2 U F2 Y F U' F' U F2 Y R U R' Y U2 R U2 R' U' R U R' Y U R U2 R' U' R U R' Y U2 R U2 R' U' R U R' Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
B D' L2 R F D2 F L' F' L' R D2 L2 R2 D U2 B L' D2 B' , B L U' L' B' F2 Y B U' B' U U U F2 Y L' U' L F2 Y L' U' L F2 Y B' U2 B R U R' Y U F' U' F Y R U R' U' R U R' Y U' F' U' F Y Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U' Y U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U 
U2 F' D' B D B2 L' U' L2 D U2 R2 B L2 B2 D2 R2 L2 U2 D , R2 U F2 Y L' U' L F2 Y R2 U F2 Y R' F' U F R U U U F2 Y R U R' Y U2 F' U' F Y R U' R' F' U' F Y U' F' U' F Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
F2 D' R B' L B D2 B2 R U2 D2 F' L' D' B R2 D2 U2 B2 R , R F' U F U U U F2 Y F' R U' R' U U F2 Y R' F' U F R U U U F2 Y F' R U' R' U U F2 Y L' U L U' R U R' Y B' U2 B F' U' F Y U' R U2 R' U' R U R' Y U' R U2 R' U' R U R' Y U Y' U' L' U L U F U' F' Y U' Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U' Y U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
F' R' F2 U L2 U' B F2 L2 B2 U2 F2 U2 B2 L2 F' D' U' F2 U , L F U' F' L' U F2 Y R' U R F2 Y B' U B U F2 Y R' U R F2 Y B U' B' U F' U' F Y U R U R' Y Y R U R' U' R U R' Y Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
B2 U2 F2 L' B' F2 D' R' D R2 F2 L2 D2 B2 R2 F' L2 R' B' F , U U F2 Y R F' U F U U U F2 Y L U' L' F2 Y B L U' L' B' F2 Y R U' R' F' U' F Y U' F' U' F Y Y Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U U R' D' R D R' D' R D U 
D2 R' U' L R2 U' D2 L2 U L D' R2 D2 L F2 U R2 L2 D2 B , U F2 Y F2 F2 Y U F2 Y F' U F U U U F2 Y U2 F' U' F Y F' U' F Y U R U2 R' U' R U R' Y U' F' U' F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
D R2 D B2 F D2 B U' R2 U F2 D F' L2 B2 U' L B2 L2 F2 , B2 U U F2 Y F2 F2 Y U F2 Y R' U R F2 Y U F' U' F Y B U B' R U R' Y R U' R' F' U' F Y U2 R U2 R' U' R U R' Y Y U' Y U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U 
F2 R B2 U' B F2 R' F2 D2 R D2 L2 B' L R' U R F R F' , R F' U F U U U F2 Y F2 F2 Y R U R' F2 Y R U R' F2 Y R U2 R' U' R U R' Y U R U R' Y B U B' F' U' F Y U R U R' Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
L2 F' D' R2 D U2 F2 L R' D' R2 D' F2 D2 B' U D' L2 R2 U' , L' F U' F' U F2 Y B2 U U F2 Y L U' L' F2 Y R' U R F2 Y B U B' F' U' F Y B' U2 B F' U' F Y R U R' U' R U R' Y R U R' Y U2 Y2 U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
B2 D2 R2 F2 D2 F2 R' U2 L2 B R D2 F' D' F2 B' R' U2 R' B' , F2 Y U U F2 Y F2 F2 Y U U F2 Y U R U R' Y B U B' F' U' F Y U F' U' F Y U2 R U R' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
B2 R' L2 B' D' U' L2 F' B' D2 F2 U B R2 L2 D2 L F2 L F2 , B' U B U F2 Y L' U' L F2 Y U U U F2 Y R' U R F2 Y B U B' R U R' Y B' U B U2 R U R' Y U2 R U R' Y U2 R U R' Y U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y F R U R' U' F' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U U U 
B2 R L' F B' D B2 D F2 L2 F2 U2 R2 L' U D2 R2 L2 B D2 , L U' L' F2 Y R F' U F U U U F2 Y B U' B' U U U F2 Y F' R U' R' U U F2 Y L' U L U' R U R' Y B U B' R U R' Y U R U2 R' U' R U R' Y U' R U2 R' U' R U R' Y U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U2 Y2 U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
D' R' F2 L2 D2 L2 R' B' F L2 F' D2 R2 U2 R D' F2 U2 L F2 , R' U R F2 Y U U U F2 Y R2 U F2 Y F' R U' R' U U F2 Y U F' U' F Y R U' R' F' U' F Y R U2 R' U' R U R' Y U R U2 R' U' R U R' Y U Y' U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U U U U 
D F D2 B2 F' D' R2 B' D F2 B' U' B' U2 B2 D2 R2 F B2 U' , R2 U F2 Y F2 Y R2 U F2 Y F2 F2 Y U' R U R' Y R U R' Y U F' U' F Y U2 R U R' Y Y U' Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U U U R' D' R D R' D' R D R' D' R D R' D' R D U U 
B R2 B' R' L U F' R2 U2 B' F2 U' D2 R2 D B F U' D' L , F2 F2 Y R' U R F2 Y L' U' L F2 Y R' F' U F R U U U F2 Y B U B' R U R' Y B' U2 B R U R' Y U' R U R' Y F' U' F Y U R U' R' U' F' U F Y Y U' Y U' L' U L U F U' F' Y Y U Y' U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y U Y' U' L' U L U F U' F' Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
R2 F2 R2 D2 U B L2 R' D2 R' U F L U2 D B' L2 B' F2 U , L U' L' F2 Y U U U F2 Y R U R' F2 Y L' U' L F2 Y B U' B' U F' U' F Y U' R U R' Y U' R U2 R' U' R U R' Y U R U R' Y U R U' R' U' F' U F Y Y U' Y U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
B2 U2 R2 U F' B' L' D L2 U2 F R L2 F' B L2 F U D R , R U R' F2 Y L F U' F' L' U F2 Y R U R' F2 Y F U' F' U F2 Y U R U R' Y R U2 R' U' R U R' Y B U' B' U F' U' F Y U2 F' U' F Y Y U' Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U 
R2 U' F L2 F2 B' R2 B2 R2 L U2 L2 B U2 D2 F2 B L2 R2 D2 , U U F2 Y R2 U F2 Y B' U B U F2 Y L F U' F' L' U F2 Y U2 F' U' F Y R U2 R' U' R U R' Y Y U' R U R' Y U Y' U' L' U L U F U' F' Y U' Y U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U' L' U L U F U' F' Y R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D R' D' R D R' D' R D U U U 
D2 R' B' F U2 F2 R' L' U' D F2 L' R B2 D B2 F2 R' D F' , R F' U F U U U F2 Y F R U' R' F' U U F2 Y R F' U F U U U F2 Y L F U' F' L' U F2 Y U' R U2 R' U' R U R' Y R U' R' F' U' F Y B U B' F' U' F Y U R U R' Y Y U' Y U' L' U L U F U' F' Y Y Y Y U R U' R' U' F' U F Y Y U Y' U R U' R' U' F' U F Y U F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L U U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U U 
B2 U' F2 D' B2 R' D' B2 F R2 D' R B2 R2 F2 L B2 F D2 U' , B L U' L' B' F2 Y U U U F2 Y L U' L' F2 Y B' U B U F2 Y U' R U2 R' U' R U R' Y B' U2 B F' U' F Y F' U' F Y U F' U' F Y Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' Y U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y U2 Y2 U R U' R' U' F' U F Y U' Y U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U 
L2 B2 U2 L D' U2 F' U2 F2 R2 U' L' D B2 L2 F2 R2 L U L2 , U U F2 Y L' U' L F2 Y U F2 Y L' U' L F2 Y B' U2 B F' U' F Y F' U' F Y F' U' F Y U R U2 R' U' R U R' Y U Y' U' L' U L U F U' F' Y U2 Y2 U' L' U L U F U' F' Y Y U' Y U' L' U L U F U' F' Y Y Y Y U2 Y2 U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U R U' L' U R' U' L U R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U 
L2 R F2 D' F B2 R' D2 F2 B R2 B' D2 U2 R2 L2 D B' D' B2 , R' F' U F R U U U F2 Y R U R' F2 Y R' U R F2 Y U U F2 Y B U B' R U R' Y F' U' F Y R U R' U' R U R' Y R U R' U' R U R' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y U2 Y2 U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y U Y' U R U' R' U' F' U F Y U U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U R U' L' U R' U' L U R U' L' U R' U' L U U U U U 
F2 D2 R D2 R2 D' F U L2 U2 L' R' F2 R' U B' F L' U B , B U' B' U U U F2 Y U F2 Y B U' B' U U U F2 Y F' U F U U U F2 Y U F' U' F Y U2 R U R' Y F' U' F Y U' F' U' F Y U' L' U L U F U' F' Y Y U' L' U L U F U' F' Y Y Y U' Y U R U' R' U' F' U F Y F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U U R' D' R D R' D' R D U U U U 
B D L2 F2 U B F' U2 R' B2 F2 D' L2 R U' R2 U2 F2 L' B2 , R U R' F2 Y R' F' U F R U U U F2 Y F2 F2 Y F2 F2 Y U2 R U R' Y B' U B U2 R U R' Y B U' B' U F' U' F Y R U' R' F' U' F Y Y U Y' U' L' U L U F U' F' Y U R U' R' U' F' U F Y U R U' R' U' F' U F Y U' L' U L U F U' F' Y Y Y U Y' U' L' U L U F U' F' Y Y Y Y U' Y U' L' U L U F U' F' Y U F R U R' U' F' R U R' U R U2 R' Y' U U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D U R' D' R D R' D' R D U R' D' R D R' D' R D U U U U U 
L2 D2 R2 F2 U F2 B2 D2 F2 R' L' D2 U' L2 D U2 B2 F' L2 B' , F' U F U U U F2 Y F U' F' U F2 Y F U' F' U F2 Y F2 F2 Y B U B' F' U' F Y U' F' U' F Y R U R' U' R U R' Y R U2 R' U' R U R' Y Y Y U' Y U' L' U L U F U' F' Y Y U Y' U R U' R' U' F' U F Y U R U' R' U' F' U F Y Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y U F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U U R U' L' U R' U' L U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U U R' D' R D R' D' R D U U 
F' B2 U2 D' B2 R' D2 R' F B U2 B R B2 F' U2 R2 B' R L2 , L F U' F' L' U F2 Y L' U' L F2 Y R F' U F U U U F2 Y L' U' L F2 Y R U' R' F' U' F Y U R U R' Y U F' U' F Y U R U2 R' U' R U R' Y U R U' R' U' F' U F Y Y U Y' U R U' R' U' F' U F Y U2 Y2 U' L' U L U F U' F' Y Y U R U' R' U' F' U F Y Y U2 Y2 U R U' R' U' F' U F Y Y Y U Y' U R U' R' U' F' U F Y F R U R' U' F' U2 F R U R' U' F' F R U R' U' F' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' R U R' U R U2 R' Y' R U R' U R U2 R' Y' R U R' U R U2 R' Y' U R U' L' U R' U' L U U U U R U' L' U R' U' L R' D' R D R' D' R D R' D' R D R' D' R D U R' D' R D R' D' R D U U U 
